,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что бросают, согласно поговорке, когда говорят впустую, бессмысленно?",слова на ветер,камни в чужой огород,тень на плетень,пыль в глаза
1,Как называется город в Крыму?,Судак,Тарань,Треска,Сазан
2,"Кто такой Бак, житель долины динозавров, в мультфильме «Ледниковый период 3»?",ласка,хорёк,куница,горностай
3,"Какое домашнее животное, кроме обезьяны, было у Пеппи Длинный чулок?",лошадь,корова,свинья,собака
4,Помесью дворняжки с какой собакой была чеховская Каштанка?,такса,болонка,сеттер,пудель
5,Какой из этих терминов НЕ имеет отношения к боксу?,пассаж,джеб,хук,кросс
6,"Как раньше называлась буква кириллицы, которую сегодня мы знаем как «Т»?",твердо,так,топор,трон
7,"Как звучит буквальный перевод с французского юридического термина ""форс-мажор""?",Непреодолимая сила,"Внезапное событие
",Изменение условий,Безвыходная ситуация
8,Что из перечисленного не является названием именного поезда московского метрополитена?,Битва за Москву,Поэзия в метро,Акварель,Курская дуга
9,Какой музыкант в 1988 году был объявлен пожизненным руководителем Израильского симфонического оркестра?,Зубин Мета,Бернардино Молинари,Леонард Бернстайн,Жан Мартинон
