,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой остров влюблён человек в известной песне Игоря Николаева?,В Сахалин,В остров невезения,В остров Пасхи,В Мадагаскар
1,Как называется регулярно получаемый доход с капитала или земли?,Рента,Процент,Дивиденды,Акциз
2,По какому номеру герой песни Высоцкого звонил телефонистке?,07,03,05,01
3,Как звали известного греческого магната-судовладельца Онассиса?,Аристотель,Сократ,Плутарх,Платон
4,На каком животном дед мороз Корбобо  с верной спутницей Коргыз развозит подарки в одной из стран?,Осел,Пони,Олень,Верблюд
5,Кого римляне называли «луканскими быками»?,Слонов,Антилоп гну,Буйволов,Лошадей-тяжеловозов
6,Как с исландского переводится имя певицы Бьорк?,Берёза,Ясень,Ольха,Осина
7,В каком городе находится штаб-квартира Microsoft?,Рэдмонд,Новый Орлеан,Нью-Йорк,Сиэтл
8,Каким был язык согдийцев?,иранским,германским,балто-славянским,анатолийским
9,Какие моря соединяет пролив Красной Армии?,Карское и Лаптевых,Черное и Азовское,Берингово и Охотское,Белое и Баренцево
