,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Плащ из непромокаемой прорезиненной ткани,Макинтош,Бластема,Тафта,Тапа
1,Как называется жёсткий магнитный диск персонального компьютера?,Винчестер,Джойстик,Дисковод,Модем
2,Как часто в Петербурге можно слышать пушку Нарышкина бастиона Петропавловской крепости?,раз в сутки,раз в неделю,раз в год,раз в час
3,У прадеда какого поэта крёстным отцом был сам Пётр I?,А. С. Пушкин,Г. Р. Державин,М. Ю. Лермонтов,Н. А. Некрасов
4,Какого цвета краска Кастеллани?,Малиновый,Лиловый,Фисташковый,Хаки
5,"Переход к демократической форме правления в какой стране был назван ""бархатной революцией""?",Чехословакия,Польша,Португалия,Испания
6,"Какой штат США имеет прозвище ""кукурузный штат""?",Айова,Алабама,Аризона,Айдахо
7,Сколько водохранилищ находится в течении реки Волга?,9,6,8,7
8,Какой остров является самым населенным в мире?,Ява,Хонсю,Шри-Ланка,Великобритания
9,"Какого географического объекта под названием ""Бали"" не существует?",Залива,Моря,Острова,Пролива
