,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой пустыне кроме Сахары ждали Айболита?,Калахари,Гоби,Кызылкум,Каракумы
1,Кто из перечисленных не относится к немецким философам?,Жан-Поль Сартр,Артур Шопенгауэр,Георг Гегель,Фридрих Ницше
2,В каком море плавают рыболовные шаланды?,В Черном,В Азовском,В Каспийском,В Балтийском
3,Чем из перечисленного не является квадрат?,Трапецией,Прямоугольником,Ромбом,Параллелограммом
4,Кто сыграл заглавную роль в знаменитом французском фильме «Фанфан-Тюльпан»?,Жерар Филип,Жерар Депардье,Фернандель,Жан Маре
5,Какой мифический атрибут обладал способностью примирять?,Кадуцей,Эгида,Палладиум,Тирс
6,Царем какого города был Гильгамеш?,Урук,Эриду,Ниппур,Ур
7,Какую фамилию-псевдоним носила поэтесса Э. С. Каган — автор многочисленных детских стихотворений и переводов на белорусский язык?,Огнецвет,Верас,Пралеска,Казялец
8,"Кто стал одним из прототипов старца Зосимы в романе Ф. М. Достоевского ""Братья Карамазовы""?",Амвросий Оптинский,Паисий Величковский,Иоанн Кронштадтский,Зосима Тобольский
9,Температура плавления какого из этих металлов ниже?,Ниобий,Рений,Тантал,Молибден
