,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что ""ломали"" наши предки, когда кланялись важной особе?",Шапку,Голову,Пятаки,Спину
1,Вокруг какого танца построен сюжет фильма «Зимний вечер в Гаграх»?,степ,хип-хоп,рок-н-ролл,фламенко
2,"Какая верхняя одежда была названа по имени шотландского химика, изобретателя специально обработанной ткани?",Макинтош,Альмавива,Тренчкот,Боливар
3,Где хранил табак Шерлок Холмс?,В персидской туфле,В шляпе,В чернильнице,В часах
4,"Какой рукой, согласно правилам, игроки должны переключать шахматные часы?","Той, которой сделали ход",Любой,Левой,Правой
5,Каким было полное имя набоковской Лолиты?,Долорес,Лора,Лаура,Элоиза
6,Название какой реки происходит от эвенкийского словосочетания «большая вода»?,Енисей,Обь,Лена,Ангара
7,Какой из этих штатов США не относится к региону «Новая Англия»?,Мичиган,Нью-Гэмпшир,Мэн,Вермонт
8,"Какой русский поэт выполнил классический перевод ""Илиады"" Гомера?",Гнедич,Жуковский,Трефолев,Дельвиг
9,"Как назывался фрегат, на борту которого в 1952 году была взорвана первая британская атомная бомба?",«Плим»,«Магог»,«Бейнбридж»,«Твид»
