,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали героиню кинофильма ""Приходите завтра""?",Фрося,Нюся,Маруся,Ася
1,"Как называется смесь полисульфидов натрия, которая позволяет ювелирам искусственно состарить драгоценные металлы?",Серная печень,Азотная селезенка,Углеродная почка,Водородное сердце
2,Как называется эротический триллер с Шэрон Стоун в главной роли?,«Щепка»,«Шпилька»,«Заноза»,«Булавка»
3,Какая из этих фигуристок стала первой российской чемпионкой мира в женском одиночном катании?,Мария Бутырская,Елена Соколова,Алена Леонова,Ирина Слуцкая
4,Что из перечисленного является шляпой?,галеро,фашья,фелонь,далматика
5,"Где, по современным представлениям, впервые произошло одомашнивание кошки?",Ближний Восток,Египет,Китай,Индия
6,"Что НЕ название города в США, а порода крупного рогатого скота?",Санта-Гертруда,Санта-Барбара,Санта-Моника,Санта-Фе
7,"Какой из этих чинов, согласно ""табели о рангах"", старше остальных?",Егермейстер,Камергер,Статский советник,Бригадир
8,Кто традиционно считается первым антипапой?,Ипполит,Сотер,Лин,Эварист
9,Как называется жанр биографического кино?,Байопик,Дзидайгэки,Нуар,Пеплум
