,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким движением рычага коробки передач автомобилист обычно включает первую скорость?,Влево и вперед,Вправо и вперед,Вправо и назад,Влево и назад
1,Продолжите поговорку: «Разговором сыт не будешь...»,Если хлеба не добудешь,Если друга не разбудишь,Если дело не полюбишь,Если рюмку не пригубишь
2,Что такое парфе?,Холодный десерт,Элемент архитектуры,Ругательство,Пышная юбка
3,Назовите чеховский рассказ о несчастном ревматике.,«Сапоги»,«Случай из практики»,«Хирургия»,«Припадок».
4,Какая из этих культур родом не из Америки?,Кофе,Картофель,Кукуруза,Томаты
5,"Какой киногерой произнес фразу: «Я собираюсь сделать ему предложение, от которого он не сможет отказаться»?",Вито Корлеоне,Форрест Гамп,Джеймс Бонд,Ретт Батлер
6,Какой из этих сортов виски является бурбоном?,«Jim Beam»,«Johnnie Walker»,«John Barr»,«Long John»
7,"В каком городе проходили первые Олимпийские игры, в программу которых была включена патрульная гонка, прототип современного биатлона?",Шамони,Гармиш-Партенкирхен,Санкт-Мориц,Скво-Вэлли
8,В каком году союзники по Второй мировой войне окончательно отказались от своих прав в отношении Германии?,В 1991 году,В 1949 году,В 1945 году,В 1970 году
9,Кто из перечисленных российских боксёров не был чемпионом мира среди профессионалов?,Игорь Ружников,Евгений Градович,Дмитрий Кириллов,Юрий Арбачаков
