,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называются растения, получающие питательные вещества непосредственно из тканей других растений?",паразиты,нахлебники,захребетники,мироеды
1,Как называется популярная оперетта Франца Легара?,«Весёлая вдова»,«Грустный муж»,«Злая мачеха»,«Печальный шурин»
2,Название какого города переводится как «две реки»?,Туапсе,Батуми,Сухуми,Алушта
3,"О ком Лермонтов сказал в стихотворении «Бородино»: «Слуга царю, отец солдатам»?",о полковнике,о капитане,о генерале,о фельдмаршале
4,Какой математический символ обязательно содержится в иррациональном уравнении?,корень,логарифм,интеграл,скобки
5,Какая из этих птиц не утка?,выпь,чирок,пеганка,огарь
6,А когда начался Плейстоцен - геологическая эпоха четвертичного периода?,-2 600 000 год,-26 000 год,-260 000 год,-26 000 000 год
7,На гербе какого государства есть изображение двух коров?,Андорра,Лихтенштейн,Монако,Сан-Марино
8,Какой народ придумал парный танец оберек?,Поляки,Литовцы,Словаки,Чехи
9,Где в Санкт-Петербурге похоронен Ф. М. Достоевский?,Александро-Невская лавра,Богословское кладбище,Волковское кладбище,Литературные мостки
