,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что Козьма Прутков назвал первым звеном в цепи супружеской жизни?,обручальное кольцо,венчальную свечу,фату,венец
1,За кого вышла замуж Дюймовочка из сказки Г. Х. Андерсена?,Эльфа,Крота,Мышь,Жабу
2,"В каком фильме впервые прозвучала песня ""Широка страна моя родная""?","""Цирк""","""Трактористы""","""Свинарка и пастух""","""Веселые ребята"""
3,В составе какого клуба хоккеист Вячеслав Старшинов неоднократно становился чемпионом СССР?,"""Спартак""",ЦСКА,"""Локомотив""","""Динамо"""
4,Регбисты сборной какой страны исполняют перед матчем устрашающий национальный танец хака?,Новая Зеландия,ЮАР,Фиджи,Самоа
5,"Из какого порта вышел в свой первый и последний путь лайнер ""Титаник""?",Саутгемптон,Ливерпуль,Плимут,Портсмут
6,На каком языке были написаны мемуары Екатерины II?,На французском,На русском,На немецком,На английском
7,Кому была поручена разработка проекта наказания декабристов?,Сперанскому,Аракчееву,Кочубею,Николаю I
8,Какую функцию не выполняют ионы кальция в организме?,Синтез АТФ,Проведение сердечного импульса,Сокращение мышц,Свертывание крови
9,Какое из этих названий обозначает желто-красный цвет?,Гуммигут,Занаду,Салутовый,Панг
