,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"О ком песня говорит, что они тоже кони?",пони,морские коньки,зебры,кентавры
1,Как в греческой мифологии называлось племя женщин-воительниц?,Амазонки,Евфратки,Миссисипки,Волжанки
2,Назовите вещество PH3.,Фосфин,Фосфалюгель,Дихлофос,Пирофосфат
3,"По какому озеру проходила ""дорога жизни"", проложенная для снабжения блокадного Ленинграда?",Ладожское,Псковское,Чудское,Онежское
4,"Как на цирковом языке называются фальшивые пощечины, раздаваемые клоунами друг другу?",Апачи,Чероки,Делавары,Команчи
5,Кто зажёг олимпийский огонь в Лужниках в 1980 году?,баскетболист,борец,пловец,гимнаст
6,В каком из этих своих фильмов режиссёр Эльдар Рязанов играл эпизодическую роль?,Небеса обетованные,Берегись автомобиля,Девушка без адреса,Гусарская баллада
7,Какой из этих городов РФ является административным центром края?,Барнаул,Нарьян-Мар,Улан-Удэ,Чебоксары
8,"Что означало у казаков ""дуван дуванить""?",Делить добычу,Пиршествовать,Собираться на войну,Выбирать атамана
9,"При взятии какого города папский легат Амальрик распорядился убивать всех — Господь, мол, на небе отличит своих?",Безье,Каркассон,Перпиньян,Нарбонна
