,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как в СССР назывался приз футбольной команде, отнявшей больше других очков у призёров чемпионата?","""Гроза авторитетов""","""Тайфун директоров""","""Ураган боссов""","""Смерч начальников"""
1,Какая шахматная фигура ходит только по диагонали?,Слон,Ладья,Ферзь,Пешка
2,"Как звали главного героя повести Пушкина ""Дубровский""?",Владимир,Кирилл,Андрей,Александр
3,Сколько шагов с мячом в руках может сделать баскетболист перед броском по кольцу?,Два,Четыре,Три,Один
4,"Закончите высказывание С. Кинга: «Иногда то, что мы знаем, бессильно перед тем, ...».",Что мы чувствуем,Что узнаем завтра,Что есть,Что хотим знать
5,Кем приходился библейский царь Соломон царю Давиду?,Сыном,Отцом,Внуком,Братом
6,Кто из советских чемпионов мира по шахматам в молодости занимался боксом?,В. Смыслов,М. Ботвинник,М. Таль,Т. Петросян
7,Кто в матче против Финляндии на Олимпиаде 1912 года забил первый гол в официальных играх национальной сборной России по футболу?,Василий Бутусов,Андрей Акимов,Никита Хромов,Алексей Уверский
8,Создатели какого фильма стали в 1966 году первыми лауреатами государственной премии РСФСР имени братьев Васильевых?,«Девять дней одного года»,"«Время, вперёд!»",«Люди и звери»,«Гамлет»
9,"В каком жанре написана опера В. А. Моцарта ""Дон Жуан""?",Веселая драма,Грустная легенда,Забавная трагедия,Печальная комедия
