,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют уличного музыканта, играющего одновременно на нескольких инструментах?",Человек-оркестр,Полиинструментальщик,Многостаночник,Муз-универсал
1,Как Ильфу и Петрову следовало назвать роман в соответствии с надписью мастера Гамбса?,"""Двенадцать полукресел""","""Двенадцать диванов""","""Двенадцать кресел""","""Двенадцать табуреток"""
2,"Как называется боевой самолет, предназначенный для борьбы с авиацией противника?",Истребитель,Бомбардировщик,Штурмовик,Разведчик
3,Какая из этих должностей отсутствовала в Советской Армии?,Профорг,Парторг,Комсорг,Замполит
4,Какой группы крови нет у кошек?,C,A,АB,B
5,"Какой танец начинается с хоровода, продолжается ""воротцами"" и заканчивается призывом: ""Дамы, налево!""?",мазурка,котильон,па-де-грас,венский вальс
6,Какая скорость бега является абсолютным рекордом скорости среди всех пород домашних лошадей?,"69,69 км/ч","55,72 км/ч","78,45 км/ч","98,32 км/ч"
7,Какая порода не входит в список из 14 древних пород собак?,Бобтейл,Пекинес,Чау-чау,Шарпей
8,Территория какой из этих стран Азии находится на собственной (отдельной от Евразийской) литосферной плите?,Индия,Турция,Китай,Камбоджа
9,"Какое из этих имен имела и одна из муз, и одна из харит (граций)?",Талия,Мельпомена,Евфросина,Терпсихора
