,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком городе находится Ватикан?,Рим,Париж,Лондон,Берлин
1,Какой вид спорта не дал своего имени одному из предметов одежды?,волейбол,теннис,футбол,бейсбол
2,Кто был старшим сыном Фёдора Павловича Карамазова?,Дмитрий,Алексей,Павел Смердяков,Иван
3,Боксер с какой фамилией был противником сентиментального боксёра в песне Высоцкого?,Буткеев,Лемешев,Попенченко,Лагутин
4,Какая битва Великой Отечественной войны прошла раньше остальных?,Битва за Москву,Ржевская битва,Сталинградская битва,Курская битва
5,Какая из этих рек по их географическому положению самая восточная?,Лена,Иртыш,Кама,Енисей
6,Что из перечисленного не является заморским департаментом Франции?,Вануату,Гваделупа,Реюньон,Мартиника
7,Кто был основателем Ланкастерской династии?,Генрих IV,Яков II,Ричард II,Эдуард III
8,"Что изображено на эмблеме разведки Израиля ""Моссад""?",Менора,Лев,Кувшин,Щит с мечами
9,Какая из этих актрис не заканчивала хореографическое училище?,Люсьена Овчинникова,Наталья Седых,Людмила Савельева,Галина Беляева
