,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В каком школьном предмете изучается тема ""Многочлен и его стандартный вид""?",Алгебра,Биология,Анатомия,Физкультура
1,"Море, в которое впадает Днепр.",Черное,Каспийское,Балтийское,Азовское
2,"Кто завершил оперу Бородина ""Князь Игорь""?",Римский-Корсаков,Глинка,Сам Бородин,Мусоргский
3,В каком городе края Шида-Картли родился Сталин?,Гори,Хашури,Карели,Сурами
4,Боярином какого княжества был Евпатий Коловрат?,Рязанского,Черниговского,Тверского,Владимирского
5,К какому семейству относятся гринды?,дельфиновые,единороговые,серые киты,полосатиковые
6,Соревнований в каком виде спорта не было на летней Олимпиаде-2012 в Лондоне?,Бейсбол,Пляжный волейбол.,Гандбол,Бадминтон
7,Как еще биологи называют сине-зеленые водоросли?,Цианобактерии,Эвгленовые,Ламинария,Диатомовые водоросли
8,"Пётр I, Монтанелли, доктор Сальватор. Кто из народных артистов СССР великолепно сыграл эти роли?",Николай Симонов,Андрей Абрикосов,Михаил Жаров,Борис Чирков
9,"Какого поэта Серебряного века прозвали ""Вячеслав Великолепный""?",В. Иванов,В. Каменский,В. Брюсов,В. Пяст
