,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько звезд на погоне армейского капитана?,Четыре,Две,Три,Пять
1,Какую функцию обычно выполняет сочетание клавиш Ctrl-V на клавиатуре персонального компьютера?,вставить ,вырезать,переименовать,удалить
2,Какой из знаменитых концертных залов находится в Лондоне?,Альберт-холл,Карнеги-холл,Олимпия,Медисон-сквер-гарден
3,Кто придумал Бременских музыкантов?,Братья Гримм,Сельма Лагерлеф,Ганс Христиан Андерсен,Шарль Перро
4,Кого из этих хоккеистов пока не включили в знаменитый Зал хоккейной славы в Торонто?,Александра Овечкина,Игоря Ларионова,Валерия Харламова,Вячеслава Фетисова
5,"Какой хоккейный турнир в сезоне 1998-1999 годов выиграл магнитогорский ""Металлург""?",Чемпионат Евролиги,Шведские игры,"Кубок ""Балтики""",Кубок Стэнли
6,Кто является победительницей женского турнира Roland Garros-2014?,Мария Шарапова,Винус Уильямс,Серена Вильямс,Симона Халлеп
7,В каком геологическом эоне жизнь на Земле еще не зародилась?,Катархей,Фанерозой,Протерозой,Архей
8,В какой период истории Индии правил легендарный царь Ашока?,Буддийский,Харапский,Классический,Ведийский
9,От древнегреческого названия какого оружия возможно произошло названия мифического сооружения «лабиринт»?,Обоюдоострый топор,Длинное копье фалангитов,Короткий меч кочевников,Палица с бронзовыми шипами
