,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого падежа не существует в современном русском языке?,Звательного,Родительного,Предложного,Винительного
1,Какие грибы считаются лучшими для засушивания?,Белые,Лисички,Опята,Сыроежки
2,Кто возглавляет в России систему налоговых органов?,Министр,Федеральный инспектор,Директор,Председатель комитета
3,Кто является ближайшим родственником насекомого кобылки?,Саранча,Пауки,Жуки,Бабочки
4,Как изначально назывался Банк Америки?,Банк Италии,Золотой Банк,Западный Банк,Банк России
5,"Кого в мультфильме ""Вольт"" озвучивал Леонид Барац?",Хомяка Рино,Злодея Калико,Агента,Пса Вольта
6,"Какое прозвище было у А.С.Пушкина в литературном обществе ""Арзамас""?",Сверчок,Ахилл,Армянин,Вот Я Вас
7,Для игр с футболистами какой страны была в 1923 году впервые создана сборная РСФСР по футболу?,Швеция,Германия,Великобритания,Финляндия
8,В какой период истории Индии правил легендарный царь Ашока?,Буддийский,Хараппский,Классический,Ведийский
9,Какой из этих чешских биатлонисток принадлежит самая длинная победная серия среди соотечественниц?,Габриэла Коукалова,Катержина Голубцова,Зденка Вейнарова,Петра Цервенкова
