,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют комплекс жилых помещений для спортсменов, участников Олимпийских игр?",Олимпийская деревня,Городок рекордсменов,Чемпионская столица,Спортивное село
1,Как переводится на польский язык слово «чай»?,Herbata,Napój,Trava,Čaj
2,Какие путешествия связаны с мысом Канаверал?,Космические,Морские,Железнодорожные,Автодорожные
3,На какое напряжение была рассчитана советская батарейка «Крона»?,9 В,12 В,15 В,6 В
4,"Какое ремесло Пётр I, освоивший множество ремесел, освоить не смог и говорил о нем, что «нет ремесла мудренее»?",Плетение лаптей,Гравировка,Ремесло камещика,Изготовление часов
5,Сколько детей у королевы Елизаветы II?,4,1,2,3
6,"Кому принадлежит высказывание: «Я первым не обнажу меча, но я вложу его в ножны последним»?",Александру I,Наполеону Бонапарту,Махмуду II,Францу II
7,Какое прозвище носил испанский вратарь Рикардо Самора?,Божественный,Комар,Шайтан,Газонокосилка
8,"При каком короле была построена резиденция Эскориал, в которой расположен династический пантеон испанских монархов?",Филипп II,Карл III,Филипп III,Карл V
9,Кто является основателем и первым правителем Жужаньского каганата?,Юйцзюлюй Мугулюй,Юйцзюлюй Чэлухуэй,Юйцзюлюй Хулюй,Юйцзюлюй Тунгуй
