,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто такая Нюша из сериала «Смешарики»?,хрюшка,птичка,собачка,рыбка
1,Как называется футбольный клуб из Тирасполя?,"""Шериф""","""Инспектор""","""Детектив""","""Комиссар"""
2,Чье конструкторское бюро создало самый большой в мире транспортный самолет?,Антонова,Туполева,Яковлева,Ильюшина
3,Какую страну скрипачка и горнолыжница Ванесса Мей представляла на Олимпийских играх в Сочи?,Таиланд,Лаос,Вьетнам,Филиппины
4,Какой титул имел Дмитрий Донской?,Великий князь Владимирский,Великий князь Тверской,Великий князь Новгородский,Великий князь Киевский
5,"Какой художник написал 4 картины на сюжет «Данаи», одна из которых хранится в петербургском «Эрмитаже»?",Тициан,Караваджо,Рафаэль,Веронезе
6,В древнерусской живописи один из атрибутов архангела - тонкий жезл в его руке. Как этот жезл назывался?,Мерило,Кондак,Лор,Орарь
7,"В какой стране самая короткая рабочая неделя, составляющая 29 часов?",Голландия,Германия,Бельгия,Швейцария
8,Кто из поэтов из-за нежелания учиться едва закончил 8-летку и пошёл работать фрезеровщиком на завод?,Иосиф Бродский,Николай Рубцов,Булат Окуджава,Борис Пастернак
9,Какой из перечисленных римских пап не являлся папабилем — наиболее вероятным кандидатом на момент избрания?,Иоанн-Павел II,Франциск,Бенедикт XVI,Павел VI
