,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком помещении не приняты рукопожатия?,В туалете,В конференц-зале,В кинотеатре,В ресторане
1,Как называется коллекционирование проездных железнодорожных билетов?,Перидромофилия,Кофрокартия,Виттафилия,Паровозокартия
2,Кто из полицейских периодически контактировал с Шерлоком Холмсом?,Инспектор Лестрейд,Инспектор Смитсон,Инспектор Патерсон,Инспектор О&#39;Нил
3,Какая из этих фигуристок была названа «самым прекрасным лицом социализма»?,Катарина Витт,Сурия Бонали,Мишель Кван,Мария Бутырская
4,Площади с каким названием нет в ансамбле Московского Кремля?,Спасская,Ивановская,Сенатская,Соборная
5,Как называется столица государства Восточный Тимор?,Дили,Нукуалофа,Маджуро,Сува
6,С названием какого города этимологически связано название «джинсы»?,Генуя,Женева,Джорджтаун,Джексонвилл
7,Как закончил свою жизнь король Франции Генрих IV?,Заколот ножом в своей карете,Ранен копьем в рыцарском турнире,Скончался от воспаления легких,Задушен подушкой
8,Кто из кошачьих убивает жертву прокусывая череп?,Ягуар,Леопард,Гепард,Тигр
9,Какая разновидность фехтования появилась на Олимпийских играх позже других?,На шпагах,Появились одновременно,На саблях,На рапирах
