,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой части света находится город Вена?,Европа,Азия,Австралия,Африка
1,Как заканчивается фраза Н.В. Гоголя: «Чуден Днепр...»?,При тихой погоде,Без Днепрогэса,Для редкой птицы,Во время разлива
2,Кто выкормил Ромула и Рема?,Волчица,Корова,Львица,Коза
3,Что отсутствует в традиционном кимоно японки?,Пуговицы,Воротник,Пояс,Рукава
4,"Как назывался последний студийный альбом, записанный группой «The Beatles»?",«Let it be»,«White Albume»,«Abbey Road»,«Yellow Submarine»
5,Сколько клубов выступало в чемпионате КХЛ сезона  2011-12?,23,24,22,20
6,Какой фобией страдал Сергей Есенин?,Боялся заразиться сифилисом,Боялся пауков,Боялся одиночества,Боялся городской толпы
7,Сколько саженей в одной русской версте?,500,1000,250,1500
8,Кто сыграл роль Криса в боевике Джона Старджеса «Великолепная семерка»?,Юл Бриннер,Джеймс Коберн,Чарльз Бронсон,Роберт Вон
9,"Что является высочайшей вершиной (горой, вулканом, пиком, уступом) Солнечной системы?",Реясильвия (горка ударного кратера на Весте),Верона Рупес (гора на Миранде — спутнике Урана),Эверест (гора на Земле),Олимп (вулкан на Марсе)
