,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто написал роман ""Преступление и наказание""?",Ф. М. Достоевский,Л. Н. Толстой,А.С. Пушкин,Н. В. Гоголь
1,"Кто из этих актеров написал произведение «Сказ про Федота-стрельца, удалого молодца»?",Леонид Филатов,Леонид Ярмольник,Михаил Задорнов,Владимир Качан
2,"В какой советской комедии прозвучала фраза: ""Главное, вижу, что обман, но не сразу понял, что оптический""?","""Мы с вами где-то встречались""","""Покровские ворота""","""Джентльмены удачи""","""Иван Васильевич меняет профессию"""
3,"Как заканчивается еврейская пословица: ""Если не пробил час, не убьет вас даже...""?",Доктор,Жажда,Враг,Голод
4,"Какой должна быть температура горячей воды, идущей из водозаборного крана, согасно СанПин?",От 60 °С и до 75 °С,От 90 °С и до 100 °С,От 50 °С и до 60 °С,От 75 °С и до 90 °С
5,"Почему на Венере средняя температура выше, чем на Меркурии?",Благодаря парниковому эффекту атмосферы,Из-за тектонической активности,Из-за обратного осевого вращения,Благодаря большей массе
6,Кто лечит болезнь Иценко — Кушинга?,Эндокринолог,Ревматолог,Маммолог,Ортопед
7,Как называется сикхский храм — центр религиозной и социальной жизни сикхской общины?,Гурдвара,Лакханг,Дацан,Мандир
8,"Какого дракона не было среди ""сыновей"" Дейенерис Таргариен — одного из главных персонажей телесериала ""Игра престолов""?",Вермитора,Визериона,Рейгаля,Дрогона
9,Сколько женщин стали Героями Советского Союза за время Великой Отечественной войны?,87,51,123,155
