,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что делает бабушка в песне Гарика Сукачёва?,курит трубку,радуется кубку,носит юбку,любит Бубку
1,Как спортивные комментаторы называют отражение вратарем опасного удара?,сейв,сейф,скейт,сайт
2,Какие танцы прославили композитора Иоганна Штрауса-сына?,вальсы,менуэты,польки,полонезы
3,Какого эона в геологической истории Земли не существует?,Олигозой,Протерозой,Архей,Катархей
4,Какая часть мозга человека имеет большую массу?,Передний,Промежуточный ,Продолговатый,Средний
5,"Разновидности чего дал название атолл, где американцы производили испытания ядерного оружия?",купальника,костюма,шляпы,галстука
6,Какого химического элемента нет в составе фреона?,Кислород,Хлор,Фтор,Углерод
7,Кто назвал свою поэтическую книгу «Сестра моя — жизнь»?,Борис Пастернак,Осип Мандельштам,Марина Цветаева,Анна Ахматова
8,Кто из этих игроков забил пять мячей в одной игре в Лиге чемпионов по футболу в гостевом матче?,Луис Адриано,Златан Ибрагимович,Криштиану Роналду,Лионель Месси
9,"Изображение какого растения отсутствует на реверсе золотой монеты номиналом три доллара, чеканившейся в США в 1854–1889 годах?",Картофель,Пшеница,Кукуруза,Табак
