,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется ансамбль из четырех музыкантов?,Квартет,Четверик,Квинтет,Септет
1,"Кем был Рюрик, летописный основатель Новгородского княжества?",Варяг,Грек,Византиец,Монгол
2,Основу какого органа составляют кардиомиоциты?,Сердце,Пищевод,Почка,Спинной мозг
3,Какой город является столицей Филиппин?,Манила,Антиполо,Кесон-Сити,Калукан
4,"Какая часть униформы знаменосцев, бросавших штандарты вермахта на помост к подножью мавзолея, была сожжена после парада Победы вместе с помостом?",Перчатки,Каска,Ремень,Сапоги
5,Каким вином Миледи пыталась отравить д’Артаньяна?,Анжуйское,Бургундское,Бордо,Божоле
6,На какой из этих станций Московского метро во время ВОВ был оборудован командный пункт Генштаба?,«Белорусская»,«Арбатская»,«Комсомольская»,«Октябрьская»
7,Какова самая низкая частота звучания скрипки?,196 Гц,204 Гц,212 Гц,188 Гц
8,Какой город был столицей Батавской республики?,Гаага,Утрехт,Амстердам,Лейден
9,Где обитает гарпия-обезьяноед?,Филиппины,Амазония,Тайвань,Долина Конго
