,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется замок, стоящий на отвесной Аврориной скале Южного берега Крыма?",«Ласточкино гнездо»,«Скворечник»,«Курятник»,«Дупло дятла»
1,Какой мультипликационный герой провёл каникулы в Африке?,Лев Бонифаций ,Дядя Фёдор,Попугай Кеша,Старуха Шапокляк
2,"Как называется хлеб, имеющий форму косички?",Хала,Сайка,Лаваш,Пита
3,"Какой праздник, отмечаемый в Японии и пришедший из христианской традиции, называется Курисумасу?",Рождество,Богоявление,Троица,Благовещение
4,Как называется разрез на спине или боках пиджака?,Шлица,Шлёвка,Клин,Строчка
5,Какая из перечисленных карточных игр не относится к азартным?,Бридж,Бура,Экарте,Пьяница
6,Какими словами начинается гимн Чехии?,Где дом мой?,Кто Бог наш?,Что будет завтра?,Когда настанет день?
7,Кто автор фразы «Профессиональный спор — это война без стрельбы»?,Д. Оруэлл,Ф. Шиллер,М. Твен,У. Черчилль
8,В каком городе на набережной установлен памятник в виде 60 пар ржавой обуви в память о жертвах нацистов во Второй мировой войне?,Будапешт,Прага,Белград,Бухарест
9,"Кто сыграл роль предводительницы современных пиратов в фильме С. Пучиняна и С. Говорухина ""Тайны мадам Вонг""?",Ирина Мирошниченко,Евгения Симонова,Галина Беляева,Наталья Аринбасарова
