,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что часто добавляют в кондитерские изделия?,Кокосовую стружку,Кокосовые опилки,Кокосовые щепки,Кокосовый лапник
1,"Про кого С.Маршак написал стихотворение ""Усатый - полосатый""?",Про котенка,Про офицера,Про гусара,Про матроса
2,Как называется официальная идеология Турецкой республики?,Кемализм,Марксизм,Ленинизм,Исламизм
3,Сколько сантиметров в 1 ярде?,"91,44","81,44","30,48","96,84"
4,"Как называется улица в Рио-де-Жанейро, предназначенная для проведения карнавалов? ",Самбодром,Тангодром,Румбодром,Мамбодром
5,Какой вид брюк первоначально появился как женские?,Блумеры,Галифе,Панталоны,Лосины
6,"По утверждению французского писателя Жана Жене: «Большая часть жизни проходит в дурацком отупении, в убогом идиотизме ... В жизни человека бывает лишь {это}. Всё остальное — серая мгла». ",Несколько проблесков,Неожиданная пощёчина,Единственное озарение,Вспышка радости
7,Изображение какого царя не представлено на памятнике «Тысячелетие России» в Великом Новгороде?,Иван Грозный,Иван Третий,Петр Первый,Николай Первый
8,"Кто сказал, что ""мошенничество имеет пределы, глупость их не имеет""?",Наполеон,Бальзак,Чингисхан,Фрейд
9,В правление какого московского князя Крымское ханство было союзником Московии в войне против Великого княжества Литовского и Большой орды?,Иван III Великий,Иван IV Грозный,Иван I Калита,Иван II Красный
