,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как бедуины используют экскременты верблюда?,Как топливо,Как оружие,Как украшение,Как мазь
1,Какие фигуры можно наблюдать на экране осциллографа?,Лиссажу,Оближу,Кинкажу,Акажу
2,"Что исландцы называют ""снежной обувью""?",Лыжи,Унты,Коньки,Валенки
3,Что в сказках возвращало силы Кащею Бессмертному?,Вода,Огонь,Земля,Воздух
4,Где находится вулкан Этна?,На острове Сицилия,На острове Корсика,На острове Эвея,На острове Сардиния
5,Какой песне противопоставляется «Гренада моя» в стихотворении Михаила Светлова?,«Яблочко»,«Наш паровоз»,«Варшавянка»,«Песня о Щорсе»
6,Какая кличка была у «главного» вора в фильме «Возвращение Святого Луки»?,Граф,Шах,Князь,Принц
7,В какой из форм земного рельефа могут встречаться грифоны?,Кратер грязевого вулкана,Бархан,Овраг,Карстовый колодец
8,"Единственный раз послание римского папы было написано не только на латыни, но и на другом языке. На каком?",На языке кечуа,На французском,На испанском,На русском
9,"Как называется спутник карликовой планеты Эрида, открытый 10 сентября 2005 года?",Дисномия,Никта,Намака,Актея
