,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих полимеров используют для защиты сковородок от пригорания?,Тефлон,Дакрон,Терилен,Капрон
1,Как называется инструмент для черчения окружностей и их дуг?,Циркуль,Рейсшина,Линейка,Транспортир
2,Где на корабле расположен ахтерштевень?,На корме,На носу,На мачте,На борту
3,В каком театре долгое время работал Зиновий Ефимович Гердт?,Театр кукол,МХАТ,Театр имени Вахтангова,Малый театр
4,В каком городе стоит Золотой павильон Кинкаку-дзи?,Киото,Ота,Токио,Сока
5,"Произведение какого писателя лежит в основе либретто оперы Д. Шостаковича ""Катерина Измайлова""?",Н. Лесков,И. Бунин,И. Тургенев,А. Куприн
6,"Каким метром написано стихотворение Я. Смелякова ""Если я заболею, к врачам обращаться не стану""?",Анапест,Хорей,Амфибрахий,Дактиль
7,"Какой чемпион мира среди боксёров-профессионалов носил прозвище ""Сахарок""?",Шейн Мосли,Феликс Тринидад,Рой Джонс-младший,Магне Хавно
8,Кто из этих монархов не принадлежал к династии Бурбонов?,Генрих III,Генрих IV,Людовик XIII,Людовик XIV
9,Какая из перечисленных групп водорослей не относится к хромистам?,Глаукофитовые,Охрофитовые,Криптофитовые,Гаптофитовые
