,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется драматический театр, основанный в Москве в 1987 году?","""Модерн""","""Ампир""","""Барокко""","""Готика"""
1,"Кто написал стихотворение ""Дядя Степа""?",Михалков,Чуковский,Барто,Маршак
2,На каком острове Наполеон доживал свой век?,Святой Елены,Корсика,Суматра,Сахалин
3,Кто изобрел акваланг?,Кусто,Эдисон,Маринеско,Блюменталь
4,Какой вид спорта не входит в официальную программу зимних Олимпийских игр?,Хоккей с мячом,Шорт-трек,Хоккей с шайбой,Скелетон
5,Какой язык программирования был создан в 1973 году?,Си,Фортран,Бейсик,Паскаль
6,Какой биологический термин обозначает размножение клеток?,Пролиферация,Малигнизация,Экссудация,Альтерация
7,На флаге какого государства был изображен черный двуглавый орел на желтом (золотом) фоне?,Священная Римская империя,Византийская империя,Австрийская империя,Испанская империя
8,Какая страна находится между Кенией и Мозамбиком?,Танзания,Намибия,Ботсвана,Уганда
9,"Кто победил в гонке на собачьих упряжках в рассказе Д. Лондона ""Дочь северного сияния""?",Луи Савой,Джой Молино,Победитель не выявлен,Джек Харрингтон
