,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В каком году были совершены террористические акты в Нью-Йорке, в результате которых были разрушены башни Всемирного торгового центра?",2001,1991,1945,2014
1,Как называется знаменитая кинокомедия 30-x годов с Любовью Орловой в главной роли?,"""Цирк""","""Варьете""","""Театр""","""Кино"""
2,"Как называется мультфильм, в котором звучит песня «В Подмосковье водятся лещи»?",«Шапокляк»,«Крокодил Гена»,«Чебурашка идёт в школу»,«Чебурашка»
3,Какая команда в ноябре 2007 года стала чемпионом России по футболу?,"""Зенит""","""Спартак""","""Локомотив""","""Динамо"""
4,Какой фильм Федерико Феллини в 1963 году получил Гран-при Московского международного кинофестиваля?,"""8½""","""Сладкая жизнь""","""Амаркорд""","""И корабль плывёт"""
5,"Кто из этих композиторов не входил в объединение ""Могучая кучка""?",Пётр Чайковский,Модест Мусоргский,Цезарь Кюи,Милий Балакирев
6,"Как называется ненависть, нетерпимость к кому-либо или чему-либо чужому, незнакомому, непривычному?",Ксенофобия,Клаустрофобия,Агорафобия,Иофобия
7,Герой какого произведения спрашивал: «Да был ли мальчик-то»?,«Жизнь Клима Самгина»,«Гуттаперчивый мальчик»,«Детство Никиты»,«Три сестры»
8,Какому артисту-пародисту в 1952 году поручили прочесть правительственное сообщение на Всесоюзном радио голосом Юрия Левитана?,Геннадий Дудник,Виктор Чистяков,Вадим Дабужский,Борис Брунов
9,"Какой актёр сыграл роль Корнея Чуковского в короткометражном фильме 1985 года ""Телефон""?",Лембит Ульфсак,Альгимантас Масюлис,Аристарх Ливанов,Ивар Калныньш
