,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Имя кого из мифических царей носит ежегодный список самых успешных инвесторов, публикуемый журналом Forbes?",Мидас,Авгий,Минос,Сизиф
1,Каким напиткам посвящена одна из песен Дмитрия Диброва?,Ром и пепси-кола,Виски и бренди,Водка и томатный сок,Кефир и рассол
2,"Как называется вспомогательная система бесконтактных датчиков, устанавливаемая на автомобилях для облегчения маневрирования при парковке?",Парктроник,Круиз-контроль,Парковочный автомат,Радарскоп
3,Кем приходятся друг другу баскетболист Андрей Кириленко и теннисистка Мария Кириленко?,Однофамильцы,Кузен и кузина,Родные брат и сестра,Муж и жена
4,Какое внеочередное воинское звание получил за свой полёт в космос Юрий Гагарин?,Майор,Капитан,Подполковник,Генерал-лейтенант
5,К какой группе живого/неживого относится последний универсальный общий предок всей жизни на Земле?,Прокариоты,Сложные коацерваты,Вироиды,Эукариоты
6,Как называлась частная гимнастическая школа в Древней Греции для обучения детей 12-16 лет?,Палестра,Ликей,Симпосион,Гимнасий
7,На какой из этих планет сутки длиннее?,Венера,Меркурий,Земля,Юпитер
8,Кто из российских композиторов в 1993 году сочинил «Лунную сонату» в качестве дополнения и противовеса одноимённому произведению Бетховена?,Виктор Екимовский,Иван Вишневский,Эдуард Артемьев,Игорь Лаврентьев
9,"Как называется блюдо гавайской кухни, основным ингредиентом которого является сырая рыба или осьминог?",Поке,Локо-моко,Лаулау,Кулоло
