,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На что заканчиваются отечественные адреса в Интернете?,.RU,.RF,.RUS,.RO
1,Как называется известная сказка С. Я. Маршака?,«Двенадцать месяцев»,«Тринадцать пятниц»,«Пятнадцать суток»,«Девять жизней»
2,Кто НЕ был персонажем мультфильма «Пластилиновая ворона»?,охотник,собака,страус,дворник
3,"Какая марка автомобиля названа в честь французского офицера, основавшего город Детройт?",«Кадиллак»,«Опель»,«Мерседес»,«Форд»
4,Какая из этих рек не протекает по территории Швейцарии?,Эльба,Рона,Ройс,Рейн
5,День какого цветка ежегодно отмечают в Каннах?,Мимоза,Гвоздика,Роза,Фиалка
6,К какому семейству относится змея бушмейстер (сурукуку)?,гадюковые,удавовые,ужеобразные,ложноногие
7,Какая из этих пьес не принадлежит перу У. Шекспира?,"""Мария Стюарт""","""Юлий Цезарь""","""Ричард III""","""Генрих IV"""
8,"В Москве есть уникальная улица, на которой только один дом. Где эта улица, где этот дом?",Ул. Серафимовича д.2,Ул. Станкевича д.3,Ул. Станюковича д.1,Ул. Смидовича д.4
9,"Кто из этих великих целителей прошлого написал трактат ""О медицине""?",Цельс,Гиппократ,Парацельс,Авиценна
