,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как зовут поп-певицу, выступающую под сценическим именем Ёлка?",Елизавета,Эльвира,Елена,Элеонора
1,Что камергер носил на ленте как отличительный знак?,Ключ,Дверь,Замок,Засов
2,Около какого швейцарского города находится большой адронный коллайдер?,Женева,Цюрих,Люцерн,Лугано
3,Арии какого гостя нет в опере Римского-Корсакова «Садко»?,дунайского,варяжского,веденецкого,индийского
4,В какой легкоатлетической дисциплине олимпийский рекорд Боба Бимона 1968 года был побит только в 1991?,Прыжки в длину,Прыжки с шестом,Тройной прыжок,Прыжки в высоту
5,Как называется кислота химическая формула которой HF?,Плавиковая,Мышьяковая,Метаборная,Ортоборная
6,Частью чего является гипоталамус?,Промежуточного мозга,Среднего мозга,Продолговатого мозга,Заднего мозга
7,Что из перечисленного является латинским названием сердечной сумки?,Перикард,Эндокард,Миокард,Интима
8,Когда великий Шота Руставели предположительно написал своего «Витязя в тигровой шкуре»?,Конец XII - начало XIII веков,Конец XIII - начало XIV веков,Начало XI века,Конец X - начало XI веков
9,В чьём исполнении впервые прозвучала в кино песня «За того парня»?,Александр Кавалеров,Лев Лещенко,Муслим Магомаев,Вадим Мулерман
