,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что умеют белки?,Мурлыкать,Чирикать,Выть,Читать мысли
1,Какой орган служит некоторым растениям в вашем огороде для размножения?,усики,бородки,реснички,бровки
2,На какой танец Андрей Болконский пригласил Наташу Ростову на её первом балу?,вальс,полька,мазурка,полонез
3,Как определяют качество головки сыра сыроделы города Парма?,Простукивая,На вкус,Прокалывая,По цвету
4,"Какого путешественника туземцы Новой Гвинеи прозвали ""человеком с луны""?",Миклухо-Маклая,Джеймса Кука,Тура Хейердала,Френсиса Дрейка
5,В какой стране родился философ Жан-Жак Руссо?,Швейцария,Австрия,Англия,Франция
6,В каком канадском хоккейном клубе играл Алексей Поникаровский?,Торонто Мэйпл Лифс,Монреаль Канадиенс,Калгари Флэймз,Ванкувер Кэнакс
7,"Какой из этих политических деятелей Грузии не входил в тройку лидеров ""Революции Роз"" 2003 года?",Аслан Абашидзе,Нино Бурджанадзе,Михаил Саакашвили,Зураб Жвания
8,"Кто автор философского трактата ""О природе вещей""?",Тит Лукреций Кар,Фома Аквинский,Аристотель,Спиноза
9,Кто получил Нобелевскую премию по химии в 1923 году?,Фриц Прегль,Уильям Джиок,Рихард Кун,Луис Федерико Лелуар
