,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не относится к растениям?,Гавиал,Нарцисс,Агава,Герань
1,Как называется рассказ о Шерлоке Холмсе?,«Союз рыжих»,«Союз спасения»,«Союз меча и орала»,«Союз нерушимый»
2,На территории какого региона мира питоны не водятся?,Европа,Австралия и Океания,Азия,Африка
3,Кошки какой цветовой гаммы чаще рождаются глухими?,Белые,Черные,Рыжие,Трехцветные
4,"Кто был вратарем-легендой нижегородского ""Торпедо"" и хоккейной сборной СССР?",Виктор Коноваленко,Виктор Зингер,Владимир Мышкин,Виктор Тюляпкин
5,Какой поэт является автором строк «Мои года — моё богатство»?,Роберт Рождественский,Евгений Евтушенко,Андрей Вознесенский,Андрей Дементьев
6,"Какое слово пропущено в строке из стихотворения В. Соколова: «Спасибо, ..., за то, Что ты единственное чудо, Что ты душа, а не причуда, Что для кого-то ты ничто»?",Музыка,Милая,Мамочка,Родина
7,С именем какого славянского бога связывают появление известного выражения «После дождичка в четверг»?,Перун,Стрибог,Хорс,Дажьбог
8,Какая из аллотропных модификаций углерода имеет одномерное строение?,Нанотрубки,Графен,Графит,Фуллерен
9,Какое из перечисленных животных было млекопитающим?,Базилозавр,Мастодонзавр,Kронозавр,Cкутозавр
