,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, по мнению учёных, постоянно возникает в головном мозге человека?",Биотоки,Веерное отключение,Дуговой разряд,Короткое замыкание
1,Кто присудил Афродите яблоко раздора?,Парис,Аполлон,Эней,Эрида
2,В каком из этих армейских подразделений наибольшее количество солдат?,Дивизия,Рота,Взвод,Полк
3,Какой из этих кораблей нес алые паруса?,Галиот «Секрет»,Фрегат «Паллада»,Яxта «Дункан»,Шxуна «Пилигрим»
4,"Для чего Александр Дюма придумал персонаж романа ""Три мушкетера"" Гримо — очень немногословного слугу Атоса?",Для увеличения гонорара за роман,Для придания роману дополнительной интриги,Для привлечения читателей к роману,Для контраста с разговорчивым д&#39;Артаньяном
5,Чем занимался мытный двор в Москве в 17-18 в.в.?,Сбором таможенных пошлин,Оптовой торговлей,Кредитованием купцов,Не было такого двора
6,В каком городе США протекающую через него реку в честь Дня Святого Патрика ежегодно красят в зеленый цвет?,Чикаго,Гринсборо,Канзас-Сити,Портленд
7,Кто такие ЖИВОРОДКИ?,Моллюски,Птицы,Рептилии,Рыбы
8,Какая частота используется в беспроводной технологии Wi-Fi?,"2,4 GHz","7,1 GHz","1,8 GHz","5,9 GHz"
9,Какому великому русскому писателю принадлежит афоризм: «Чрезмерная гордость — вывеска ничтожной души»?,И. С. Тургенев,Л. Н. Толстой,Ф. М. Достоевский,А. П. Чехов
