,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой фразеологизм означает возраст предельной старости, необычайного долголетия?",Мафусаилов век,Возраст Христа,Адамов возраст,Бальзаковский возраст
1,"Герои какого советского детского фильма на вопрос, чем они занимаются, отвечают: «В картишки дуемся»?","«Добро пожаловать, или Посторонним вход воспрещён»",«Гостья из будущего»,«Старик Хоттабыч»,«Приключения Электроника»
2,Какое из этих блюд НЕ итальянское?,гаспачо,паста,лазанья,полента
3,Что не образуется у человеческого эмбриона в процессе внутриутробного развития?,Крылья,Хвост,Жабры,Хорда
4,Какой язык является государственным языком Эфиопии?,Амхарский,Арабский,Суахили,Тигре
5,Какие московские пруды одно время назывались Пионерскими?,Патриаршие,Сарлетские,Чистые,Борисовские
6,"Действие какого из этих романов Б. Акунина, связанных общим героем, происходит хронологически позже, чем в остальных трех?","""Смерть Ахиллеса""","""Азазель""","""Левиафан""","""Турецкий гамбит"""
7,Чему посвящена одна из фресок на железнодорожном вокзале Екатеринбурга?,Уничтожению U-2 пилота Пауэрса,Первому полету братьев Райт,Высадке Нила Армстронга на Луну,Подвигу Николая Гастелло
8,"Как называется роман Ф. Бегбедера, в котором говорится об открытии новой дискотеки, на которую приглашены сливки общества, лучшие из лучших?","""Каникулы в коме""","""99 франков""","""Идеаль""","""Любовь живёт три года"""
9,Какое из перечисленных произведений написано не в жанре параболы?,«Тевье-молочник» Шолома-Алейхема,«Игра в бисер» Г. Гессе,«Солярис» С. Лема,«Повелитель мух» У. Голдинга
