,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как футбольные болельщики и журналисты называют нелепый гол, пропущенный вратарем?",«бабочка»,«муха»,«стрекоза»,«овод»
1,Чего трудно избежать девушкам из высшего общества в песне Валерия Меладзе?,Одиночества,Замужества,Любви,Разлуки
2,В каком из указанных государств сохранилась монархия?,Бруней,Гондурас,Непал,Судан
3,В каком регионе России находится город Майкоп?,Адыгея,Дагестан,Краснодарский край,Кабардино-Балкария
4,Название какого мясного блюда в переводе на русский означает просто «Жареная говядина»?,ростбиф,бифштекс,антрекот,шницель
5,Где работал заглавный герой фильма «Дети Дон Кихота»?,в родильном доме,в детском саду,в детском магазине,в спортивной школе
6,Что в переводе с языка алеутов означает название полуострова Аляска?,«много китов»,«много медведей»,«много оленей»,«много леса»
7,"Завершите афоризм Жана Кокто «Я знаю, что искусство необходимо, только не знаю…»",зачем,кому,где,когда
8,Фигура какого художника представлена на памятнике «Тысячелетие России» в Великом Новгороде?,Карла Брюллова,Александра Иванова,Василия Тропинина,Ивана Крамского
9,К какому классу грибов относятся грибы съедобные?,Агарикомицеты,Леканоромицеты,Тремелломицеты,Дакримицеты
