,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чему равна сумма внутренних углов треугольника?,180 градусов,360 градусов,40 градусов,90 градусов
1,Какой из этих водоемов со всех сторон окружен сушей?,Озеро,Море,Бухта,Залив
2,"Какой породы была собака у ""троих в одной лодке""?",Фокстерьер,Спаниель,Англ. сеттер,Скотч-терьер
3,Какие части есть у якоря?,Лапы,Хвосты,Усы,Зубья
4,"Согласно именно этому древнегреческому философу, «лучше с разумом быть несчастным, чем без разума — счастливым».",Эпикур,Демокрит,Сократ,Диоген
5,Какая река протекает через Берн?,Ааре,Рёйс,Рейн,Рона
6,"Какое из этих животных относится к тому же подотряду, что и домашняя кошка?",Мангуст,Панда,Енот,Ласка
7,Какой из городов не является городом-героем?,Орел,Тула,Одесса,Новороссийск
8,"Какой белок, вместе с миозином, обеспечивает мышечное сокращение?",Актин,Ферритин,Миоглобин,Ренин
9,Чем не становятся звезды в зависимости от массы в конце своей эволюции?,Голубые гиганты,Белые карлики,Нейтронные звезды,Черные дыры
