,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой игре не бывает аутов?,подкидной дурак,футбол,гандбол,баскетбол
1,Что в буквальном переводе с английского означает аббревиатура PR?,Общественные отношения,Частное мнение,Персональный интерес,Личные контакты
2,"Во что превратил Зевс нимфу Каллисто, чтобы та обрела бессмертие?",в созвездие,в скалу,в цветок,в море
3,"О чём пословица говорит: мал, да всем телом владеет?",язык,мозг,глаз,нос
4,Сколько зубов у взрослой собаки?,42,48,28,32
5,В честь какого путешественника названа денежная единица Коста-Рики?,Колумб,Кабот,Крузенштерн,Кук
6,Какая индийская каста изначально была кастой воинов?,Кшатрии,Шудры,Брахманы,Вайшьи
7,"Как заканчивается признание А. С. Пушкина: «Я пишу для себя, а печатаю…»?",Для денег,Для критиков,Для славы,Для народа
8,"Как назывался большой аттический праздник, проводившийся главным образом в честь Деметры?",Тесмофории,Таргелии,Теофании,Навлон
9,"Какое из этих имен подходит котенку по мнению черного кота из мультфильма ""Котенок по имени Гав""?",Пушок,Рыжик,Барсик,Васька
