,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих заболеваний - заразное?,Корь,Шизофрения,Ревматизм,Радикулит
1,Сколько жён было в гареме Абдуллы в фильме В. Мотыля «Белое солнце пустыни»?,9,12,8,6
2,Какая нота расположена на третьей линейке нотного стана в скрипичном ключе?,си,ре,ми,фа
3,Название какого народа происходит от имени собственного?,Узбеки,Персы,Курды,Армяне
4,Первого января какого года началось наличное обращение евро?,2002,1999,1997,2000
5,"Как, согласно легенде, закончили своё земное существование двое детей Геракла и Мегары?",Убиты отцом,Вознесены на Олимп,Низвергнуты Аидом в Тартар,Превращены в фиалки
6,"Какая из международных спортивных федераций избрала своим девизом фразу: ""Мы одна семья""?",Шахмат,Футбола,Фехтования,Баскетбола
7,"Какое стихотворение Н. А. Некрасова заканчивается известными строками: ""Суждены вам благие порывы, / Но свершить ничего не дано...""?","""Рыцарь на час""","""Поэт и гражданин""","""Памяти Добролюбова""","""Прощанье"""
8,"Как называлась рок-опера знаменитого ВИА «Песняры» на музыку Игоря Лученка и слова Янки Купалы, записанная в 1980 году на отдельную пластинку?",«Гусляр»,«Сказанне»,«Курган»,«Песнь о доле»
9,"Кто является исполнителем русского варианта заглавной песни в детском музыкальном фильме «Мария, Мирабела»?",Леонид Серебренников,Полад Бюльбюль-оглы,Александр Градский,Муслим Магомаев
