,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой пузырь есть у большинства костистых рыб?,«Плавательный»,«Нырятельный»,«Дыхательный»,«Глотательный»
1,К какой группе относятся собаки породы хаски?,Ездовые,Охотничьи,Гончие,Декоративные
2,"У какой рыбы зубы иногда настолько велики, что она не может полностью закрыть рот?",У мурены,У камбалы,У судака,У кеты
3,Что из перечисленного самое калорийное?,Картофель,Огурец,Помидор,Капуста
4,"Чем, если верить Астрид Линдгрен, любил заниматься на крыше дома Карлсон?",курить трубку,подглядывать в окна,плевать вниз,пить пиво
5,В каком жанре Бетховен написал только одно законченное произведение?,опера,соната,симфония,балет
6,Какой белорусский спортсмен удостоен звания Посла доброй воли ЮНИСЕФ?,Максим Мирный,Дарья Домрачева,Виталий Щерба,Виктория Азаренко
7,Какой цветок на Руси называли лоскутницей?,василёк,мать-и-мачеха,ромашка,клевер
8,"Кому принадлежит эппиграма: «Ах, сыпь, ах, жарь, Маяковский — бездарь. Рожа краской питана, Обокрал Уитмана»?",С. Есенин,А. Ахматова,А. Блок,Н. Гумилев
9,"Какая из десяти аватар бога Вишну, по легендам, еще не являлась на Земле?",Калки,Вамана,Гаутама,Матсья
