,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется город, расположенный на реке Пекша во Владимирской области?",Кольчугино,Шинелино,Мундирово,Гимнастеркино
1,"Как Валерий Комисаров в своей передаче ""Моя семья"" называл людей, сидящих в зале?",Соседи,Эксперты,Ораторы,Критики
2,Александр Васильевич Суворов имел титул графа...,Рымникского,Чесменского,Очаковского,Измаилского
3,Какой свет лучше рассеивается в замутненных средах?,фиолетовый и синий,оранжевый и красный,зелёный и жёлтый свет,инфракрасный
4,Кто руководит Театром ледовых миниатюр?,Игорь Бобрин,Андрей Букин,Илья Авербух,Алексей Ягудин
5,Какой город был разграблен ассирийцами в результате самого дальнего похода за всю историю Ассирии?,Фивы,Сузы,Афины,Дели
6,В какой из этих битв франки одержали победу над арабами?,При Пуатье,При Азенкуре,При Гранике,При Каннах
7,"Какое почетно-торжественное название получила Москва в начале 18-го века, после переноса столицы России в Санкт-Петербург?",Первопрестольная,Столица православия,Златоглавая,Третий Рим
8,"Как звали экономку доктора Гаспара Арнери в сказке ""Три толстяка"" Юрия Олеши?",Тетушка Ганимед,Тетушка Ио,Тетушка Европа,Тетушка Каллисто
9,"Кто из этих великих спортсменов - кавалеров Олимпийского ордена, был награжден его бронзовым знаком (остальные - серебряным)?",И. К. Роднина,Е. В. Мухина,В. Д. Санеев,Л. П. Скобликова
