,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется распространенный русский летний сорт яблони?,"""Грушовка""","""Банановка""","""Бергамотовка""","""Авокадовка"""
1,Какое казачье воинское звание самое старшее?,Есаул,Урядник,Хорунжий,Сотник
2,Какое число в Италии считается несчастливым?,17,11,15,23
3,Разновидностью какого плодового дерева является алыча?,сливы,персика,абрикоса,яблони
4,"Какое произведение Лев Толстой написал, опираясь на дело, рассказанное ему Анатолием Кони?",«Воскресение»,«Исповедь»,«Живой труп»,«Хаджи-Мурат»
5,Как звали первого царя Израильского царства?,Саул,Ирод,Соломон,Давид
6,"Кто был первым человеком, увидевшим клетки?",Р. Гук,Н. Грю,А. Левенгук,М. Мальпиги
7,Композитор Альфред Шнитке родился в городе…,Энгельс,Карл-Маркс-Штадт,Ленинск,Сталинград
8,Какой римский император правил сразу после Калигулы?,Клавдий,Нерон,Веспасиан,Тит
9,В какой губернии России был выведен в конце 18 - начале 19 вв. орловский рысак?,Воронежская,Смоленская,Тамбовская,Курская
