,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое устройство служит для настройки музыкальных инструментов?,камертон,медиатор,метроном,сурдина
1,Чьё имя носит аэропорт Ливерпуля?,Джон Леннон,Пол Маккартни,Ринго Старр,Джордж Харрисон
2,Какой народ придумал танец чардаш?,Венгры,Молдаване,Чехи,Румыны
3,Какую из этих этнографических групп нельзя назвать грузинами?,Аварцы,Аджарцы,Имеритины,Кахетины
4,В каком году был основан московский зоопарк?,1864,1947,1752,1921
5,Двигателями скольких автофирм снабжены болиды всех команд Формулы-1 сезона 2015 года?,4,6,5,3
6,Кто из этих шахматистов стал чемпионом мира позже других?,Борис Спасский,Василий Смыслов,Александр Алёхин,Михаил Таль
7,В каком году в последний раз были напечатаны купюры с изображением В. И. Ленина?,В 1992 году,В 1990 году,В 1988 году,В 1994 году
8,Творчеству какой российской группы принадлежит композиция «Клоун беспощадный»?,«Пикник»,«Король и Шут»,«Браво»,«Мельница»
9,"Правила, сформулированные каким учёным, использовали Д. Уотсон и Ф. Крик при определении структуры ДНК в виде двойной спирали?",Эрвин Чаргафф,Лайнус Полинг,Рюиджи Оказаки,Джон Кендрью
