,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется статья 293 Уголовного кодекса РФ?,Халатность,Лень,Безделье,Невежество
1,Кого играл Олег Табаков в фильме «Д’Артаньян и три мушкетёра»?,Короля,Палача,Лакея,Кардинала
2,Сердце млекопитающих ...,четырехкамерное,трехкамерное,двукамерное,однокамерное
3,Что было принято подкладывать в тарелку с ботвиньей в процессе еды?,Кусочки льда,Соленые опята,Зубчики чеснока,Сухари
4,Какой город является столицей государства Папуа - Новая Гвинея?,Порт-Морсби,Порт-о-Пренс,Порт-оф-Спейн,Порт-Вила
5,Что из перечисленного является разновидностью флейты?,окарина,пирофон,кашиши,все являются
6,В честь кого был назван водопад Анхель?,Летчик,Инженер,Путешественник,Геолог
7,"Какое произведение начинается с эпиграфа: ""Стояли звери Около двери, В них стреляли, Они умирали.""?",Жук в муравейнике,Обитаемый остров,Волны гасят ветер,Парень из преисподней
8,Кто из перечисленных не входил в сеть агентов «Кембриджская пятёрка»?,Генри Робинсон,Энтони Блант,Гай Бёрджес,Ким Филби
9,Кто из этих MC баттл-рэперов обыгрывал рэпера Oxxxymiron'а в словесном поединке?,Слава КПСС,Крип-А-Крип,Johnyboy,ST
