,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из перечисленных статусов не присваивается?,Пост,Ранг,Чин,Титул
1,Как в Российском государстве до 1917 г. называли скупщика рыбы или мяса?,Прасол,Рында,Уздень,Вырник
2,"Как эстонцы называют Чудское озеро, третье по величине пресное озеро в европейской части России?",Пейпси,Спрайтер,Колла,Фаунта
3,"Как звали человека, который вошёл в историю под именем Лжедмитрия I?",Григорий,Николай,Борис,Сергей
4,Какое из этих названий по древнерусскому календарю обозначает август?,Зарев,Ревун,Сухий,Червен
5,Сколько голов было у мифического Тифона?,100,3,6,9
6,"Кто и о чём сказал: «Я должен был пить много (...), ибо без него не мог работать. (...) высвобождает те возможности, которые дремлют в глубине моей души»?",Лев Толстой о чае,Уинстон Черчилль о коньяке,Оноре де Бальзак о кофе,Александр Дюма о вине
7,Какой из этих фитогормонов называют гормоном покоя?,абсцизовая кислота,цитокинин,гиббереллин,ауксин
8,"Четыре из шести церквей, причисленных в католичестве к титулу Великих базилик, находятся в Риме. Где расположены две другие?",В Ассизи,В Сантьяго-де-Компостела,В Шартре,В Кёльне
9,Какой показатель является основной характеристикой публицистической продуктивности ученого?,Индекс Хирша,Критерий Стьюдента,Импакт-фактор,Коэффициент Джини
