,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что во время соревнований держит в руках Александр Овечкин?,клюшку,шпагу,бильярдный кий,теннисную ракетку
1,Куда при жеребьёвке «раскладывают» спортивные команды?,по корзинам,по кастрюлям,по бакам,по контейнерам
2,Какая порода кроликов не декоративная?,советская шиншилла,карликовый рекс,бабочка,большой баран
3,Какой дорожный знак НЕ относится к запрещающим?,«Опасная обочина»,«Ограничение массы»,«Таможня»,«Контроль»
4,Какой из этих городов стоит на реке Молочной?,Мелитополь,Житомир,Донецк,Винница
5,В каком городе установлен памятник с надписью «Умеющим ждать» на постаменте?,В Мурманске,В Челябинске,В Норильске,В Волгограде
6,Какое значение имеет картина Шильдера «Искушение» в истории Третьяковской галереи? ,"Одна из двух первых картин, положивших начало галерее",Первая похищенная картина из галереи,Самая дорогая картина галереи,Самая большая картина галереи
7,Почему в новогоднюю ночь в Японии 108 раз бьют в колокол? ,Отгоняют 108 человеческих грехов,В честь 108 императора,В память о Хиросиме,Столько дней длится зима
8,Какая из перечисленных змей не ядовита?,Слепун браминский,Куфия Поупа,Бэнди-бэнди,Ботропс Сент-Люсийский
9,Кто был музыкальным директором одного из значимых событий в рок-музыке ХХI века - концерта памяти Джорджа Харрисона в лондонском Альберт-холле?,Эрик Клэптон,Пол Маккартни,Оливия Харрисон,Джо Браун
