,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"На что, благодаря врождённой способности, приземляется упавшая с высоты кошка?",На лапы,На спину,На хвост,На бок
1,Какая из этих международных сетей фастфуда специализируется на блюдах из курицы?,KFC,Subway,Burger King,McDonald's
2,Какова приблизительная высота наивысшей точки Украины — горы Говерлы?,2 км,3 км,1 км,4 км
3,"Сколько свечей было в торте, который съел Карлсон на дне рождения Малыша?",8,9,6,7
4,"Чего недоставало в одежде Остапа Бендера, когда он впервые вошел в Старгород?",Носков,Брюк,Рубашки,Ботинок
5,"Какой нужен язык, чтобы объясниться в Боливии?",Испанский,Французский,Английский,Португальский
6,Изображение какого животного служило у первых христиан тайным символом (акронимом) Христа?,Рыба,Кот,Голубь,Коза
7,"Кому Махатма Ганди написал два письма, которые начинаются с обращения «мой друг»?",Адольфу Гитлеру,Льву Толстому,Уинстону Черчиллю,Иосифу Сталину
8,У какого из этих животных хромосом больше?,Курица,Дельфин,Кенгуру,Жираф
9,Какой из этих витаминов относится к жирорастворимым?,Токоферол,Пиридоксин,Никотинамид,Биотин
