,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком городе мира проходит самый грандиозный и красочный карнавал?,Рио-де-Жанейро,Багдад,Лондон,Москва
1,В каком городе базируется хоккейный клуб «Амур»?,Хабаровск,Москва,Пермь,Воронеж
2,К какой величине (в млн. квадратных километров) ближе территория Российской Федерации?,17,13,20,24
3,У какой рыбы есть плавательный пузырь?,Лосось,Тунец,Акула,Скумбрия
4,В каком городе современной Белоруссии родился ведущий художник-авангардист ХХ века Марк Шагал?,Витебск,Полоцк,Бобруйск,Могилев
5,Какой из этих актеров не получал премию «Оскар» в номинации «Лучшая мужская роль»?,Леонардо Ди Каприо,Кевин Спейси,Том Хэнкс,Рассел Кроу
6,"Помесью каких двух пород был герой повести Джека Лондона ""Зов предков"" Бэк?",Сенбернара и колли,Сенбернара и лайки,Нем. овчарки и колли,Нем. овчарки и лайки
7,Сколько квадратных саженей в одной квадратной версте?,250000,300000,750000,500000
8,С чем не сравнивали красоту Белоснежки?,Голубоглаза как небо,Чернява как черное дерево,Румяна как кровь,Бела как снег
9,"Кто автор стихотворения: «От ерунды зависит многое — и, верный милым пустякам, готов валяться я у ног её из-за любви к её ногам»?",Н. Глазков,А. Кочетков,Я. Смеляков,М. Дудин
