,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как во время второй мировой войны называли японских летчиков-смертников?,Камикадзе,Самураи,Ниндзя,Якудза
1,Что изображено на гербе города Звенигорода?,Колокол,Бубен,Будильник,Бокалы
2,Какой город был разрушен во время Третьей Пунической войны?,Карфаген,Афины,Помпеи,Персеполь
3,Сколько пальцев на лапе у африканского страуса?,2,4,3,5
4,В честь какого императора назван мост через Сену в Париже?,Александра III,Александра II,Александра I,Петра I
5,Берега какого государства не омываются водами Гвинейского залива?,Намибия,Гана,Нигерия,Бенин
6,В каком созвездии самая яркая звезда называется Вега?,Лира,Гончие Псы,Орёл,Большая Медведица
7,В каком регионе России проживает наибольшее количество курдов?,Краснодарский край,Ставропольский край,Адыгея,Дагестан
8,Какой плазменный фактор свертывания крови отсутствует в крови больных гемофилией?,VIII,V,X,III
9,"Какую главу романа ""Улисс"" Джойс написал техникой катехизиса (вопросов-ответов)?",Итака,Цирцея,Протей,Пенелопа
