,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иначе называют врача-стоматолога?,дантист,самбист,флейтист,окулист
1,Кого доктор обязательно принесёт на сеанс гирудотерапии?,Пиявку,Мидию,Медузу,Устрицу
2,Какая величина НЕ входит в формулу второго закона Ньютона?,температура,ускорение,масса,сила
3,Какой приз ежегодно вручается лучшему бомбардиру европейских национальных чемпионатов по футболу?,«Золотая бутса»,«Золотой мяч»,«Золотой свисток»,«Золотые гетры»
4,Сколько пар обычно танцуют кадриль?,Четыре,Две,Три,Пять
5,Какая золотая монета была впервые отчеканена при французском короле Людовике XIII?,луидор,экю,дублон,пистоль
6,Кто из перечисленных великих князей стал первым русским царём?,Иван IV,Иван I,Иван II,Иван III
7,Какой народ впервые ввел в Индии деление на варны (касты)?,Арии,Дравиды,Сингалы,Бхилы
8,"Сын какого давнего врага д&#39;Артаньяна пытался вызвать на дуэль сына Атоса, виконта де Бражелона?",Де Вард,Де Рошфор,Де Бикара,Де Жюссак
9,В каком белорусском городе находится Фарный костел — усыпальница князей Священной Римской империи Радзивиллов?,Несвиж,Щучин,Слуцк,Клецк
