,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто такие Чип и Дейл, которые спешат на помощь в популярном мультсериале?",бурундуки,хомяки,мыши,тушканчики
1,Как звали князя Мышкина?,Лев Николаевич,Лев Сергеевич,Федор Михайлович,Антон Павлович
2,Имя какого героя Троянской войны встречается среди названий известных футбольных команд Голландии?,Аякс,Гектор,Ахилл,Одиссей
3,Как с легкой руки португальцев в Европе называли китайских чиновников?,Мандарин,Мандибул,Мандрил,Мандалай
4,Как назывались древнегреческие божества безумия?,Мании,Фобии,Делирии,Психосы
5,"По какому произведению А.П.Чехова снят фильм И.Хейфица ""Плохой хороший человек""?","""Дуэль""","""Три года""","""Дом с мезонином""","""Моя жизнь"""
6,"Какое название получил броненосец ""Потемкин"" после окончания восстания?",Пантелеймон,Владимир,Ретвизан,Мефодий
7,Каких птиц не существует?,Гороховки,Просянки,Овсянки,Чечевицы
8,Какой город был разрушен войсками Тамерлана?,Елец,Козельск,Муром,Чернигов
9,Кто получил медаль Дэви за открытие периодического закона химических элементов?,Джон Ньюлендс,Д. И. Менделеев и Ю. Л. Мейер,Уильям Крукс,Шарль Фридель
