,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Европейскую федерацию какого вида спорта возглавляет УЕФА?,Футбол,Мотоспорт,Хоккей,Шахматы
1,Сколько цветов на флаге Израиля?,2,5,3,4
2,Какой цветок изображен на императорской печати Японии?,Хризантема,Роза,Чертополох,Клевер
3,Что является объектом изучения лихенологии?,Лишайники,Водоросли,Грибы,Мхи
4,Какой из этих российских самолетов создан ранее других?,«Илья Муромец»,«Антей»,«Руслан»,«Максим Горький»
5,Какой город является столицей Свазиленда?,Мбабане,Найроби,Берне,Претория
6,"Сафари в какой африканской стране описывает Хемингуэй в своей книге ""Зеленые холмы Африки""?",Танзания,Гвинея,Мозамбик,Кения
7,Какой классик французской литературы родился в замке Миромениль?,Ги де Мопассан,Оноре де Бальзак,Эмиль Золя,Виктор Гюго
8,Какое из этих морей Северного Ледовитого океана имеет наибольшую глубину?,Гренландское,Бофорта,Лаптевых,Норвежское
9,Присутствие какого из перечисленных элементов в соединении приводит к окрашиванию пламени горелки в изумрудный цвет?,Таллий,Цезий,Индий,Селен
