,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто был верным спутником Шерлока Холмса?,Доктор Ватсон,Арчи Гудвин,Бейкер-стрит,Майор Пронин
1,"Как называется к/ф, в котором снималась Сигурни Уивер?","""Чужой""","""Посторонний""","""Незнакомый""","""Третий лишний"""
2,Как называют личинку миноги?,Семидырка,Девятизубка,Трёхножка,Пятиглазка
3,Перманганат какого химического элемента известен под именем «марганцовка»?,Калия,Йода,Кальция,Натрия
4,В каком галактическом рукаве Млечного Пути находится Солнечная система?,рукав Ориона,рукав Стрельца,рукав Персея,рукав Центавра
5,"О ком эти поэтические строчки А. С. Пушкина: «Он взял Париж, он основал Лицей!»?",Александр I,Александр III,Николай I,Александр II
6,"В какой из этих стран можно найти грызуна, называемого ""голый землекоп""?",Сомали,Чили,Индонезия,Австралия
7,В честь юбилея какого события в истории Украины ей был передан Крым?,Воссоединение с Россией,Образование УССР,Открытие Днепрогэса,Основание Киева
8,Какое орудие труда стало названием сборника фантастических произведений писателя Александра Мирера?,Обсидиановый нож,Каменный топор,Костяная острога,Кремневое огниво
9,Какая страна охватывает больше часовых поясов?,Франция,Россия,США,Канада
