,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком континенте находится пустыня Сахара?,Африка,Америка,Европа,Антарктида
1,На какую известную всем карточную игру очень похож пресловутый ''Блэк-Джек''?,Очко,Бура,Пьяница,Пятки
2,Территория какого из этих государств делится на воеводства?,Польша,Румыния,Венгрия,Украина
3,"В каком жанре написана ""Юнона и Авось"" Алексея Рыбникова?",Рок-опера,Опера,Мюзикл,Оперетта
4,К какому классу относится мокрица-броненосец?,Высшие раки,Многоножки,Арахниды,Насекомые
5,Кто из перечисленных летчиков был еще одним дублером Юрия Гагарина при подготовке к первому космическому полету и имел удостоверение космонавта №3?,Григорий Нелюбов,Иван Аникеев,Виктор Горбатко,Павел Попович
6,В каком году состоялся Крестовый поход детей?,1212,1200,1232,1253
7,Какую сказку рассказывал майор Пэйн в одноимённом фильме одному из своих кадетов?,"""Паровозик, который смог""","""Синяя родинка""","""Как кролик и черепаха наперегонки бегали""","""Конопатая обезьяна"""
8,В состав какого из перечисленных соединений не входит гидроксильная группа (-ОН)?,Стирол,Крезол,Нафтол,Тимол
9,"В честь кого назван род паразитических наездников, включающий виды, носящие имена Пушкина, Рабле и Шекспира?",Иоганна Гёте,Мигеля Сервантеса,Данте Алигьери,Франца Кафки
