,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого вида специально обученных собак не существует?,Дозорная,Сторожевая,Караульная,Служебная
1,"Что, согласно утверждению авторов советской песни, «в каждом пропеллере дышит»?",спокойствие наших границ,уверенность наших больниц,сияние наших зарниц,чириканье наших синиц
2,Какая империя содержала на службе в своей регулярной пехоте янычар?,Османская,Римская,Российская,Византийская
3,Какие астрономические объекты распушают хвост по мере приближения к солнцу?,Кометы,Планеты,Метеориты,Астероиды
4,"Про какую пропасть Остап Бендер высказался следующим образом: ""... пропасть — самая глубокая из всех пропастей, в неё можно падать всю жизнь""?",Финансовая,Нравственная,Моральная,Психологическая
5,В какой стране в Новый год жители после 108 ударов колокола ложатся спать и встречают его с первыми лучами солнца?,В Японии,В Корее,В Китае,В Таиланде
6,Действие какой оперы П. И. Чайковского происходит в Нижнем Новгороде?,"""Чародейка""","""Опричник""","""Пиковая дама""","""Мазепа"""
7,"За какого поэта выдал себя Эльдар Рязанов, представляя творческой группе фильма ""Служебный роман"" свои стихи к будущей песне ""У природы нет плохой погоды...""?",Вильям Блейк,Давид Самойлов,Юнна Мориц,Николай Добронравов
8,Какое из этих озер является крупнейшим по площади в Великобритании?,Лох-Ней,Лох-О,Лох-Мари,Лох-Несс
9,На Олимпиаде 1912 года единственный раз в истории проводились соревнования по метанию и правой и левой рукой. На какую дисциплину это правило не распространялось?,Метание молота,Метание копья,Метание диска,Толкание ядра
