,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой цвет диагонального креста на Андреевском флаге?,Голубой,Фиолетовый,Зеленый,Красный
1,Какое устройство замыкает электрическую цепь?,рубильник,паяльник,кипятильник,будильник
2,"Именем какого мифологического существа А.П.Чехов назвал свой рассказ, в котором повествуется о секретаре суда, сводившего с ума голодных судейских чиновников рассказами о различных лакомых блюдах?",«Сирена»,«Ехидна»,«Сфинкс»,«Кентавр»
3,Какая украинская народная песня была в репертуаре «поющей эскадрильи» из фильма «В бой идут одни „старики“»?,«Нiч яка мiсячна»,"«Розпрягайте, хлопцi, коней»","«Пiдманула, пiдвела»",«несе Галя воду»
4,Где стояло клеймо у героини «Трёх мушкетёров» леди Винтер?,На левом плече,На правом плече,На левом бедре,На правом бедре
5,За роль в каком фильме Лайза Миннелли была удостоена премии Оскара?,"""Кабаре""","""Вестсайдский вальс""","""Нью-Йорк,Нью-Йорк""","""Время жить"""
6,Какой украинский государственный деятель эпохи Петра I был казнён за донос на Мазепу?,Василий Кочубей,Пётр Дорошенко,Иван Самойлович,Семён Палий
7,Для какого певческого голоса написана партия Мефистофеля в опере «Фауст»?,Бас,Контральто,Тенор,Баритон
8,Какой из этих композиторов сочинил наиболее длинную оперу?,Р. Вагнер,Дж. Верди,И. Ф. Стравинский,Д. Шостакович
9,Какая актриса дважды сыграла одну роль (в оригинальном фильме и римейке)?,Пенелопа Крус,Эмили Блант,Скарлетт Йоханссон,Энн Хэтауэй
