,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город является центром Уральского федерального округа?,Екатеринбург,Тюмень,Пермь,Челябинск
1,В какой группе пел Джим Моррисон?,The Doors,Led Zeppelin,Deep Purple,Uriah Heep
2,В экранизации какой из «Маленьких трагедий» снимался Владимир Высоцкий?,«Каменный гость»,«Моцарт и Сальери»,«Скупой рыцарь»,«Пир во время чумы»
3,"Какие пальцы музыканты, как правило, не используют при игре на арфе?",Мизинцы,Большие,Указательные,Безымянные
4,В каком городе находится крупнейший в мире футбольный стадион?,Пхеньян,Рио-де-Жанейро,Шанхай,Сан-Паулу
5,Сенатором от какого штата стала жена бывшего президента США Хиллари Клинтон?,Нью-Йорк,Арканзас,Нью-Джерси,Вашингтон
6,"Кто был первым исполнителем песни ""Дружба"" (""Когда простым и нежным взором..."")?",Вадим Козин,Изабелла Юрьева,Леонид Утёсов,Клавдия Шульженко
7,"Какую трактовку неизвестному для него слову ""акварель"" дал один из персонажей романа Михаила Шолохова ""Поднятая целина"" дед Щукарь?",Хорошая девка,Пустяковый человек,Гулящая баба,Кабак
8,В каком или каких регионах расположены все горные вершины-восьмитысячники?,В Центральной Азии,В Центральной Азии и Южной Америке,В Юго-Восточной Азии и Африке,В Северной Азии
9,Какая информация о шведском короле Карле XII неверна?,В стычке с янычарами лишился глаза,Не был женат,"Он Карл VI, а не XII-й","Последний из монархов Европы, павший на поле боя"
