,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В каком году был открыт Московский университет, который носит имя Ломоносова?",В 1755 году,В 1742 году,В 1824 году,В 1713 году
1,Кто такой негоциант?,Купец,Паломник,Путешественник,Посол
2,Кто из этих журналистов не является спортивным комментатором?,Владимир Соловьёв,Виктор Гусев,Василий Уткин,Геннадий Орлов
3,Кто из них не входит в троицу героев сказки братьев Гримм?,Лапоть,Боб,Соломинка,Уголёк
4,Какое море на самом деле является самым соленым озером в мире?,Мертвое море,Красное море,Балтийское море,Черное море
5,Какое из этих насекомых относится к отряду двукрылых?,Комар,Мотылек,Жужелица,Шершень
6,"Какое ""воинское звание"" носил ресторатор Сандерс, основавший сеть быстрого питания KFC?",Полковник,Лейтенант,Маршал,Сержант
7,Где используется система Хорнбостеля — Закса?,Музыка,Математика,Архитектура,Химия
8,Какое уникальное достижение совершил скелетонист Александр Третьяков на Олимпиаде в Сочи?,Показал во всех попытках одинаковое время разгона,Стал самым молодым чемпионом в скелетоне в истории Игр,"Победил, несмотря на переворот во время дистанции",Первым выиграл золото в скелетоне на родной трассе
9,Кто был единственным православным кандидатом в президенты США?,Майкл Дукакис,Барри Коммонер,Ширли Чисхолм,Пол Цонгас
