,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется небольшой ресторан?,Кабачок,Огурчик,Помидорчик,Лимончик
1,"Что говорил Остап Бендер Паниковскому в ""Золотом теленке"": ""Голодный и небритый, вы будете лежать на ..., и никто к вам не придёт""?",Деревянном топчане,Промерзших нарах,Скрипучей кровати,Сундуке с бриллиантами
2,Кто пел баркаролы?,Гондольеры,Трубочисты,Тореадоры,Пажи
3,По какой из этих артерий течет венозная кровь?,Легочная,Сонная,Аорта,Чревный ствол
4,Что находится внутри мяча для подводного регби?,Соляной раствор,Воздушная камера,Пробковая сердцевина,Пластмассовые шарики
5,Вблизи какого города находится Самотлорское нефтяное месторождение?,Нижневартовск,Нефтеюганск,Сургут,Стрежевой
6,"Кто автор слов: «Перед тем, как мстить, вырой две могилы — одну для врага, другую для себя»?",Конфуций,Юлий Цезарь,Платон,Сократ
7,"Члены какой ремесленной гильдии изображены на картине Рембрандта ""Синдики""?",Суконщики,Каменщики,Красильщики,Часовщики
8,Какая работа не принадлежит Иоганну Кеплеру?,"""Движение тел по орбите""","""О шестиугольных снежинках""","""Новая стереометрия винных бочек""","""Гармония мира"""
9,Кто из писателей детективного жанра создал новое учение — криминальная армалогия?,Д. Корецкий,Н. Леонов,Л. Шейнин,С. Родионов
