,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета сок одуванчика?,Белого,Жёлтого,Зелёного,Кровавого
1,"Море, на берегу которого стоит город Венеция.",Адриатическое,Балтийское,Черное,Карское
2,"В какой стране, помимо России, вы также будете расплачиваться за покупки рублями?",Белоруссия,Украина,Армения,Таджикистан
3,Из какого металла в древнем Риме изготавливали столовую посуду?,Свинец,Медь,Бронза,Серебро
4,Каких зубов у кошки больше?,Резцов,Моляров,Клыков,Премоляров
5,"Тело какого путешественника похоронено в Вестминстерском аббатстве, а сердце в Африке (Замбия)?",Д. Ливингстон,Б. Гржимек,Г. Стэнли,Д. Адамсон
6,Кто из названных теоретиков впервые чётко размежевал политику и мораль?,Н.Макиавелли,Аристотель,Ж.Боден,К.Маркс
7,"Как назывался корабль, на котором Чарльз Дарвин совершил кругосветное путешествие?",«Бигль»,«Портсмут»,«Бристоль»,«Фрам»
8,"Как ученые называют внезапное увеличение биоразнообразия, произошедшее в палеозойскую эру?",Кембрийский взрыв,Ордовикский взрыв,Девонский взрыв,Силурийский взрыв
9,Что остается постоянным у газа при политропном процессе?,удельная теплоёмкость,температура,внутренняя энергия,давление
