,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком городе находится Колизей?,Рим,Пекин,Анкара,Магадан
1,Что производители помещают в бутылки с мескалем в рекламных целях?,Гусеница,Камень,Игла кактуса,Цветок
2,Какой очаг разжигала миссис Хадсон?,Камин,Буржуйку,Шведку,Голландку
3,На какой стене слова «я люблю тебя» написаны на 311 языках?,Стена Монмартра,Стена плача,Великая китайская,Стены саксайуамана
4,Как называется манера игры на фортепиано в сопровождении блюзов?,Буги-вуги,Кантри,Спиричуэлс,Хали-гали
5,Какой гениальный живописец при крещении получил имя из 23 слов?,Пикассо,Рембрандт,Ван Гог,Гоген
6,Сколько спутников планет Солнечной системы превышают по диаметру Меркурий?,2,6,11,0
7,Где был уездным предводителем дворянства будущий премьер-министр Российской империи П. А. Столыпин?,Ковно,Мемель,Гродно,Вильно
8,"Сколько очков можно заработать, забив самый ""дорогой"" шар в снукере?",7,9,8,10
9,"Как в латинском обряде Католической церкви называют мирянина, прислуживающего священнику во время богослужений?",Министрант,Примас,Церемониарий,Кирофор
