,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как Кот в сапогах отрекомендовал королю своего хозяина в сказке Шарля Перро?,Маркиз де Карабас,Герцог де Буратино,Граф де Артемон,Барон де Дуремар
1,"Как автомобилисты называют конструкцию из труб и стержней, которая крепится перед бампером внедорожников?",кенгурятник,лягушатник,медвежатник,клоповник
2,"Какая война закончилась Портсмутским миром, заключённым в США?",Русско-Японская война,Война за независимость колоний,Война Севера и Юга,Первая мировая война
3,Какие грибы считаются самыми дорогими в мире?,трюфели,шампиньоны,белые,каштановые
4,Как звали заглавного героя романа Пастернака «Доктор Живаго»?,Юрий,Борис,Леонид,Владимир
5,Сколько секунд в сутках?,86400,64200,78600,96000
6,Какой цвет приобретает лакмусовая бумажка в щелочной среде?,синий,красный,фиолетовый,оранжевый
7,На каких самолётах летали лётчики эскадрильи «Нормандия-Неман»?,Як-3,«аэрокобра»,«томагавк»,«фантом»
8,Кто стоит во главе Швейцарской гвардии Папы Римского?,Полковник,Капитан,Майор,Генерал
9,В каком городе России в настоящее время нет действующего стационарного цирка?,Архангельск,Астрахань,Тула,Киров
