,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что забивают в охотничий патрон?,пыж,кыш,чушь,куш
1,"Как называется палец на руке человека, расположенный между средним пальцем и мизинцем?",Безымянный,Палец-инкогнито,Бездомный,Бесфамильный
2,Что встало на пути Остапа Бендера в Крыму?,Землетрясение,Милиция,Цунами,Ураган
3,Какая функция тупого угла имеет положительное значение?,Синус,Тангенс,Косинус,Котангенс
4,В какой из этих стран баскетбол считается национальным видом спорта?,Литва,Куба,Ботсвана,Вьетнам
5,Какой американский президент разорвал дипотношения с Кубой?,Дуайт Эйзенхауэр,Джимми Картер,Джон Кеннеди,Ричард Никсон
6,Кто из этих знаменитых джазовых музыкантов играл преимущественно на кларнете?,Бенни Гудмен,Дюк Эллингтон,Каунт Бейси,Луис Армстронг
7,Какой из этих спортивных бальных танцев является самым быстрым: 58–62 такта в минуту?,Пасодобль,Ча-ча-ча,Самба,Румба
8,Кто из этих персонажей не из оперы «Фиделио»?,Фальстаф,Флорестан,Леонора,Фернандо
9,На эмблеме какой династии миллионеров был изображен красный щит?,Ротшильды,Рокфеллеры,Оппенгеймеры,Гинцбурги
